Pixel	Blue	Green	Red	***	BGR	BGR_Norm	***	Coord	Angstrom	BW	BW_Norm
717	59.6	21.58	228.61	***	309.79	1.55	***	608	1830.08	279	1.4
718	59.68	17.97	229.27	***	306.92	1.53	***	609	1833.09	278	1.39
719	58.83	14.39	226.5	***	299.72	1.5	***	610	1836.1	271	1.35
720	58.98	12.22	229.53	***	300.73	1.5	***	611	1839.11	276	1.38
721	59.47	19.39	226.5	***	305.36	1.53	***	612	1842.12	271	1.35
722	58.78	10.79	227.07	***	296.64	1.48	***	613	1845.13	261	1.3
723	58.84	13.66	224.75	***	297.25	1.49	***	614	1848.14	263	1.31
724	59.05	15.84	227.62	***	302.51	1.51	***	615	1851.15	274	1.37
725	58.99	13.66	228.48	***	301.13	1.51	***	616	1854.16	276	1.38
726	59.12	17.26	227.66	***	304.04	1.52	***	617	1857.17	283	1.42
727	58.98	13.68	228.9	***	301.56	1.51	***	618	1860.18	278	1.39
728	58.91	12.96	229.36	***	301.23	1.51	***	619	1863.19	281	1.41
729	58.98	16.52	228.53	***	304.03	1.52	***	620	1866.2	287	1.44
730	58.97	20.13	229.76	***	308.86	1.54	***	621	1869.21	289	1.45
731	58.61	13.66	226.97	***	299.24	1.5	***	622	1872.22	280	1.4
732	58.61	12.96	226.28	***	297.85	1.49	***	623	1875.23	269	1.34
733	58.91	13.67	226.5	***	299.08	1.5	***	624	1878.24	272	1.36
734	58.33	19.41	228.88	***	306.62	1.53	***	625	1881.25	287	1.44
735	58.61	20.1	229.97	***	308.68	1.54	***	626	1884.26	289	1.45
736	59.24	26.57	228.43	***	314.24	1.57	***	627	1887.27	291	1.46
737	57.61	14.38	223.03	***	295.02	1.48	***	628	1890.28	263	1.31
738	58.64	26.58	224.59	***	309.81	1.55	***	629	1893.29	268	1.34
739	58.23	24.44	222.93	***	305.6	1.53	***	630	1896.3	261	1.3
740	58.04	26.55	221.66	***	306.25	1.53	***	631	1899.31	258	1.29
741	57.95	25.86	221.06	***	304.87	1.52	***	632	1902.32	259	1.29
742	57.88	26.58	221.76	***	306.22	1.53	***	633	1905.33	263	1.31
743	57.35	20.15	221.11	***	298.61	1.49	***	634	1908.34	255	1.27
744	57.98	24.45	225.22	***	307.65	1.54	***	635	1911.35	277	1.39
745	59.07	24.44	226.71	***	310.22	1.55	***	636	1914.36	276	1.38
746	58.75	19.42	221.38	***	299.55	1.5	***	637	1917.37	261	1.3
747	58.71	17.25	223.46	***	299.42	1.5	***	638	1920.38	265	1.32
748	60.11	26.61	229.32	***	316.04	1.58	***	639	1923.39	289	1.45
749	59.26	19.42	229.48	***	308.16	1.54	***	640	1926.4	279	1.4
750	58.98	14.38	226.54	***	299.9	1.5	***	641	1929.41	275	1.38
751	58.27	13.66	226.53	***	298.46	1.49	***	642	1932.42	278	1.39
752	58.84	13.68	234.1	***	306.62	1.53	***	643	1935.43	299	1.5
753	59.74	22.99	238.36	***	321.09	1.61	***	644	1938.44	319	1.59
754	59.45	26.59	236.9	***	322.94	1.61	***	645	1941.45	321	1.6
755	59.19	20.13	232.76	***	312.08	1.56	***	646	1944.46	302	1.51
756	58.35	15.82	226.38	***	300.55	1.5	***	647	1947.47	285	1.43
757	57.97	12.24	230.65	***	300.86	1.5	***	648	1950.48	289	1.45
758	57.7	15.82	224.92	***	298.44	1.49	***	649	1953.49	285	1.43
759	58.7	15.81	229.38	***	303.89	1.52	***	650	1956.5	291	1.46
760	59.26	24.42	237.51	***	321.19	1.61	***	651	1959.51	324	1.62
761	59.95	28.01	236.07	***	324.03	1.62	***	652	1962.52	326	1.63
762	59.56	26.58	230.7	***	316.84	1.58	***	653	1965.53	305	1.52
763	58.61	17.26	234.17	***	310.04	1.55	***	654	1968.54	304	1.52
764	58.7	15.83	231.26	***	305.79	1.53	***	655	1971.55	292	1.46
765	59.09	23.04	234.82	***	316.95	1.58	***	656	1974.56	313	1.56
766	59.75	27.31	233.43	***	320.49	1.6	***	657	1977.57	306	1.53
767	59.19	17.99	232.68	***	309.86	1.55	***	658	1980.58	303	1.51
768	58.14	7.92	229.68	***	295.74	1.48	***	659	1983.59	289	1.45
769	58.84	15.12	231.57	***	305.53	1.53	***	660	1986.6	297	1.49
770	59.4	20.86	231.82	***	312.08	1.56	***	661	1989.61	304	1.52
771	59.2	20.13	236.98	***	316.31	1.58	***	662	1992.62	319	1.59
772	58.98	16.53	233.05	***	308.56	1.54	***	663	1995.63	306	1.53
773	58.76	16.55	225.31	***	300.62	1.5	***	664	1998.64	279	1.4
774	59.11	15.12	233.45	***	307.68	1.54	***	665	2001.65	301	1.5
775	59.12	17.99	233.72	***	310.83	1.55	***	666	2004.66	305	1.52
776	59.1	18.7	233.37	***	311.17	1.56	***	667	2007.67	296	1.48
777	58.4	12.96	226.93	***	298.29	1.49	***	668	2010.68	274	1.37
778	59.19	16.53	227.29	***	303.01	1.52	***	669	2013.69	271	1.35
779	59.09	24.44	227.41	***	310.94	1.55	***	670	2016.7	281	1.41
780	58.17	13.64	224.15	***	295.96	1.48	***	671	2019.71	266	1.33
781	58.91	17.99	226.51	***	303.41	1.52	***	672	2022.72	276	1.38
782	59.45	25.16	232.5	***	317.11	1.59	***	673	2025.73	299	1.5
783	58.96	20.84	231.23	***	311.03	1.56	***	674	2028.74	290	1.45
784	59.11	20.86	227.84	***	307.81	1.54	***	675	2031.75	281	1.41
785	58.55	15.84	235.46	***	309.85	1.55	***	676	2034.76	311	1.55
786	58.97	20.88	235.82	***	315.67	1.58	***	677	2037.77	311	1.55
787	59.55	20.84	239.03	***	319.42	1.6	***	678	2040.78	317	1.58
788	60.54	30.18	236.05	***	326.77	1.63	***	679	2043.79	314	1.57
789	60.06	28.01	232.3	***	320.37	1.6	***	680	2046.8	299	1.5
790	58.92	15.81	232.77	***	307.5	1.54	***	681	2049.81	291	1.46
791	59.76	25.89	237.11	***	322.76	1.61	***	682	2052.82	316	1.58
792	59.54	26.56	233.85	***	319.95	1.6	***	683	2055.83	304	1.52
793	59.33	17.26	232.36	***	308.95	1.54	***	684	2058.84	293	1.47
794	58.28	9.36	225.65	***	293.29	1.47	***	685	2061.85	265	1.32
795	59.18	17.98	226.33	***	303.49	1.52	***	686	2064.86	277	1.39
796	59.41	20.84	226.23	***	306.48	1.53	***	687	2067.87	273	1.36
797	59.13	15.1	225.58	***	299.81	1.5	***	688	2070.88	266	1.33
798	58.96	20.12	227.97	***	307.05	1.54	***	689	2073.89	279	1.4
799	59.81	26.6	227.36	***	313.77	1.57	***	690	2076.9	281	1.41
800	59.31	20.14	228.66	***	308.11	1.54	***	691	2079.91	278	1.39
801	58.39	14.38	227.12	***	299.89	1.5	***	692	2082.92	272	1.36
802	58.39	16.55	227.12	***	302.06	1.51	***	693	2085.93	274	1.37
803	58.95	20.83	232.68	***	312.46	1.56	***	694	2088.94	289	1.45
804	58.52	23.71	225.66	***	307.89	1.54	***	695	2091.95	276	1.38
805	57.58	16.53	226.86	***	300.97	1.5	***	696	2094.96	273	1.36
806	59.77	26.55	225.58	***	311.9	1.56	***	697	2097.97	277	1.39
807	59.46	25.18	226.1	***	310.74	1.55	***	698	2100.98	277	1.39
808	58.84	15.8	227.35	***	301.99	1.51	***	699	2103.99	276	1.38
809	58.91	16.55	233.52	***	308.98	1.54	***	700	2107.0	303	1.51
810	59.61	19.41	236.25	***	315.27	1.58	***	701	2110.01	310	1.55
811	59.26	25.19	228.33	***	312.78	1.56	***	702	2113.02	295	1.48
812	59.26	22.3	230.51	***	312.07	1.56	***	703	2116.03	296	1.48
813	58.99	21.57	229.02	***	309.58	1.55	***	704	2119.04	295	1.48
814	58.77	11.49	230.7	***	300.96	1.5	***	705	2122.05	289	1.45
815	58.83	16.56	231.32	***	306.71	1.53	***	706	2125.06	289	1.45
816	59.12	23.01	233.75	***	315.88	1.58	***	707	2128.07	310	1.55
817	59.47	24.46	237.83	***	321.76	1.61	***	708	2131.08	321	1.6
818	60.24	30.91	238.0	***	329.15	1.65	***	709	2134.09	324	1.62
819	60.18	28.75	239.09	***	328.02	1.64	***	710	2137.1	324	1.62
820	59.26	20.88	236.37	***	316.51	1.58	***	711	2140.11	321	1.6
821	59.54	20.87	232.65	***	313.06	1.57	***	712	2143.12	302	1.51
822	59.54	20.16	237.35	***	317.05	1.59	***	713	2146.13	311	1.55
823	59.98	26.62	237.1	***	323.7	1.62	***	714	2149.14	319	1.59
824	59.69	22.26	238.29	***	320.24	1.6	***	715	2152.15	326	1.63
825	59.75	24.45	233.68	***	317.88	1.59	***	716	2155.16	306	1.53
826	58.77	16.54	228.28	***	303.59	1.52	***	717	2158.17	284	1.42
827	59.19	23.02	227.2	***	309.41	1.55	***	718	2161.18	279	1.4
828	59.4	21.58	229.32	***	310.3	1.55	***	719	2164.19	284	1.42
829	58.9	15.81	228.23	***	302.94	1.51	***	720	2167.2	278	1.39
830	59.62	25.89	227.85	***	313.36	1.57	***	721	2170.21	289	1.45
831	60.03	25.85	233.1	***	318.98	1.59	***	722	2173.22	297	1.49
832	59.19	15.1	232.54	***	306.83	1.53	***	723	2176.23	289	1.45
833	58.73	18.7	230.86	***	308.29	1.54	***	724	2179.24	289	1.45
834	59.4	17.28	231.25	***	307.93	1.54	***	725	2182.25	286	1.43
835	59.42	22.98	232.55	***	314.95	1.57	***	726	2185.26	296	1.48
836	58.69	17.97	228.48	***	305.14	1.53	***	727	2188.27	281	1.41
837	59.25	20.85	232.12	***	312.22	1.56	***	728	2191.28	294	1.47
838	59.39	22.28	231.27	***	312.94	1.56	***	729	2194.29	294	1.47
839	59.39	28.75	230.68	***	318.82	1.59	***	730	2197.3	295	1.48
840	60.11	23.0	231.67	***	314.78	1.57	***	731	2200.31	290	1.45
841	59.12	17.27	227.82	***	304.21	1.52	***	732	2203.32	278	1.39
842	58.98	20.15	223.94	***	303.07	1.52	***	733	2206.33	265	1.32
843	59.54	24.44	222.82	***	306.8	1.53	***	734	2209.34	264	1.32
844	58.84	13.68	220.88	***	293.4	1.47	***	735	2212.35	249	1.25
845	58.84	15.11	221.47	***	295.42	1.48	***	736	2215.36	248	1.24
846	58.98	14.4	222.38	***	295.76	1.48	***	737	2218.37	254	1.27
847	59.26	23.7	223.07	***	306.03	1.53	***	738	2221.38	269	1.34
848	60.25	25.13	228.62	***	314.0	1.57	***	739	2224.39	278	1.39
849	59.19	15.84	226.02	***	301.05	1.51	***	740	2227.4	266	1.33
850	60.03	20.86	230.51	***	311.4	1.56	***	741	2230.41	277	1.39
851	59.75	22.28	228.17	***	310.2	1.55	***	742	2233.42	275	1.38
852	59.19	15.11	224.49	***	298.79	1.49	***	743	2236.43	259	1.29
853	59.12	17.26	224.57	***	300.95	1.5	***	744	2239.44	267	1.33
854	58.77	14.39	225.37	***	298.53	1.49	***	745	2242.45	265	1.32
855	58.5	12.93	225.12	***	296.55	1.48	***	746	2245.46	263	1.31
856	58.24	18.7	227.37	***	304.31	1.52	***	747	2248.47	276	1.38
857	58.69	15.11	227.14	***	300.94	1.5	***	748	2251.48	273	1.36
858	59.73	25.17	227.36	***	312.26	1.56	***	749	2254.49	282	1.41
859	56.97	23.03	219.82	***	299.82	1.5	***	750	2257.5	263	1.31
860	56.72	21.59	217.68	***	295.99	1.48	***	751	2260.51	258	1.29
861	57.94	30.88	224.08	***	312.9	1.56	***	752	2263.52	279	1.4
862	59.24	23.01	227.6	***	309.85	1.55	***	753	2266.53	283	1.42
863	59.4	18.7	226.85	***	304.95	1.52	***	754	2269.54	270	1.35
864	60.1	25.13	229.88	***	315.11	1.58	***	755	2272.55	289	1.45
865	58.57	25.88	229.72	***	314.17	1.57	***	756	2275.56	293	1.47
866	57.27	20.12	226.47	***	303.86	1.52	***	757	2278.57	278	1.39
867	58.65	33.03	227.78	***	319.46	1.6	***	758	2281.58	293	1.47
868	57.52	28.71	224.33	***	310.56	1.55	***	759	2284.59	282	1.41
869	55.62	22.29	217.45	***	295.36	1.48	***	760	2287.6	258	1.29
