Pixel	Blue	Green	Red	***	BGR	BGR_Norm	***	Coord	Angstrom	BW	BW_Norm
717	58.83	18.68	234.91	***	312.42	1.56	***	611	1851.33	307	1.53
718	59.12	17.25	233.94	***	310.31	1.55	***	612	1854.36	308	1.54
719	60.24	25.84	237.43	***	323.51	1.62	***	613	1857.39	313	1.56
720	59.74	19.42	232.56	***	311.72	1.56	***	614	1860.42	292	1.46
721	58.34	10.8	224.36	***	293.5	1.47	***	615	1863.45	263	1.31
722	58.85	19.41	225.19	***	303.45	1.52	***	616	1866.48	272	1.36
723	59.48	22.3	228.64	***	310.42	1.55	***	617	1869.51	282	1.41
724	59.61	20.85	226.63	***	307.09	1.54	***	618	1872.54	271	1.35
725	59.05	18.7	226.7	***	304.45	1.52	***	619	1875.57	273	1.36
726	59.05	16.54	228.65	***	304.24	1.52	***	620	1878.6	278	1.39
727	58.98	15.1	229.77	***	303.85	1.52	***	621	1881.63	283	1.42
728	58.19	12.23	222.41	***	292.83	1.46	***	622	1884.66	259	1.29
729	58.78	12.23	222.98	***	293.99	1.47	***	623	1887.69	256	1.28
730	58.54	17.96	219.83	***	296.33	1.48	***	624	1890.72	255	1.27
731	58.98	10.79	225.32	***	295.09	1.48	***	625	1893.75	258	1.29
732	58.48	13.66	222.78	***	294.92	1.47	***	626	1896.78	257	1.28
733	58.17	14.39	224.97	***	297.53	1.49	***	627	1899.81	265	1.32
734	58.28	8.64	225.26	***	292.18	1.46	***	628	1902.84	269	1.34
735	59.26	17.98	228.43	***	305.67	1.53	***	629	1905.87	281	1.41
736	59.68	20.86	234.7	***	315.24	1.58	***	630	1908.9	301	1.5
737	59.41	18.67	228.47	***	306.55	1.53	***	631	1911.93	281	1.41
738	58.49	12.23	224.38	***	295.1	1.48	***	632	1914.96	265	1.32
739	59.25	23.73	227.41	***	310.39	1.55	***	633	1917.99	287	1.44
740	59.46	22.99	228.93	***	311.38	1.56	***	634	1921.02	291	1.46
741	59.4	22.3	230.29	***	311.99	1.56	***	635	1924.05	297	1.49
742	58.91	12.95	232.62	***	304.48	1.52	***	636	1927.08	295	1.48
743	59.2	13.65	238.35	***	311.2	1.56	***	637	1930.11	310	1.55
744	59.5	24.41	235.09	***	319.0	1.59	***	638	1933.14	322	1.61
745	59.56	18.67	238.63	***	316.86	1.58	***	639	1936.17	317	1.58
746	59.33	17.27	237.4	***	314.0	1.57	***	640	1939.2	320	1.6
747	60.17	26.61	238.26	***	325.04	1.63	***	641	1942.23	327	1.64
748	59.9	30.15	237.77	***	327.82	1.64	***	642	1945.26	332	1.66
749	59.78	20.85	240.29	***	320.92	1.6	***	643	1948.29	322	1.61
750	58.13	10.79	231.3	***	300.22	1.5	***	644	1951.32	291	1.46
751	58.55	15.1	234.09	***	307.74	1.54	***	645	1954.35	297	1.49
752	59.33	18.67	232.87	***	310.87	1.55	***	646	1957.38	305	1.52
753	58.55	13.68	235.28	***	307.51	1.54	***	647	1960.41	310	1.55
754	58.26	7.92	239.4	***	305.58	1.53	***	648	1963.44	320	1.6
755	58.62	11.51	238.1	***	308.23	1.54	***	649	1966.47	321	1.6
756	59.88	26.6	235.61	***	322.09	1.61	***	650	1969.5	320	1.6
757	57.99	9.36	229.78	***	297.13	1.49	***	651	1972.53	286	1.43
758	58.9	15.11	233.66	***	307.67	1.54	***	652	1975.56	300	1.5
759	60.64	29.42	241.17	***	331.23	1.66	***	653	1978.59	331	1.66
760	60.67	31.58	240.73	***	332.98	1.66	***	654	1981.62	333	1.67
761	59.33	14.4	234.97	***	308.7	1.54	***	655	1984.65	307	1.53
762	58.0	10.8	232.84	***	301.64	1.51	***	656	1987.68	301	1.5
763	58.35	11.51	234.8	***	304.66	1.52	***	657	1990.71	310	1.55
764	59.19	12.96	242.1	***	314.25	1.57	***	658	1993.74	330	1.65
765	58.56	10.79	236.78	***	306.13	1.53	***	659	1996.77	313	1.56
766	58.98	13.68	237.84	***	310.5	1.55	***	660	1999.8	317	1.58
767	59.26	14.39	238.27	***	311.92	1.56	***	661	2002.83	318	1.59
768	59.12	14.4	237.71	***	311.23	1.56	***	662	2005.86	308	1.54
769	58.91	13.64	236.19	***	308.74	1.54	***	663	2008.89	305	1.52
770	58.44	12.93	231.29	***	302.66	1.51	***	664	2011.92	295	1.48
771	58.49	10.79	232.6	***	301.88	1.51	***	665	2014.95	296	1.48
772	58.0	5.04	229.14	***	292.18	1.46	***	666	2017.98	281	1.41
773	58.7	10.78	227.83	***	297.31	1.49	***	667	2021.01	278	1.39
774	58.7	12.23	229.29	***	300.22	1.5	***	668	2024.04	280	1.4
775	58.56	10.08	230.58	***	299.22	1.5	***	669	2027.07	281	1.41
776	58.56	7.19	229.27	***	295.02	1.48	***	670	2030.1	275	1.38
777	58.63	7.92	231.45	***	298.0	1.49	***	671	2033.13	283	1.42
778	59.14	15.1	234.01	***	308.25	1.54	***	672	2036.16	292	1.46
779	58.75	14.38	228.41	***	301.54	1.51	***	673	2039.19	278	1.39
780	58.21	7.2	224.76	***	290.17	1.45	***	674	2042.22	259	1.29
781	59.26	16.53	228.09	***	303.88	1.52	***	675	2045.25	271	1.35
782	58.53	15.83	224.08	***	298.44	1.49	***	676	2048.28	265	1.32
783	58.61	12.96	226.28	***	297.85	1.49	***	677	2051.31	270	1.35
784	59.38	22.29	230.57	***	312.24	1.56	***	678	2054.34	289	1.45
785	59.33	17.26	230.54	***	307.13	1.54	***	679	2057.37	284	1.42
786	60.04	20.12	231.0	***	311.16	1.56	***	680	2060.4	288	1.44
787	59.19	20.86	228.31	***	308.36	1.54	***	681	2063.43	290	1.45
788	59.96	23.73	233.47	***	317.16	1.59	***	682	2066.46	300	1.5
789	59.31	21.59	231.54	***	312.44	1.56	***	683	2069.49	294	1.47
790	58.62	15.84	226.79	***	301.25	1.51	***	684	2072.52	280	1.4
791	60.1	25.87	228.64	***	314.61	1.57	***	685	2075.55	288	1.44
792	58.97	17.27	226.73	***	302.97	1.51	***	686	2078.58	275	1.38
793	58.85	12.22	224.29	***	295.36	1.48	***	687	2081.61	261	1.3
794	59.63	19.42	227.54	***	306.59	1.53	***	688	2084.64	274	1.37
795	58.12	12.93	219.42	***	290.47	1.45	***	689	2087.67	254	1.27
796	58.49	10.08	223.81	***	292.38	1.46	***	690	2090.7	253	1.26
797	58.0	8.64	220.46	***	287.1	1.44	***	691	2093.73	251	1.25
798	59.13	18.68	223.7	***	301.51	1.51	***	692	2096.76	267	1.33
799	58.35	12.23	222.85	***	293.43	1.47	***	693	2099.79	261	1.3
800	58.63	12.96	222.37	***	293.96	1.47	***	694	2102.82	255	1.27
801	58.7	12.96	224.97	***	296.63	1.48	***	695	2105.85	261	1.3
802	58.77	16.54	227.61	***	302.92	1.51	***	696	2108.88	280	1.4
803	59.56	22.24	227.54	***	309.34	1.55	***	697	2111.91	280	1.4
804	59.12	15.12	231.69	***	305.93	1.53	***	698	2114.94	290	1.45
805	59.12	16.55	229.59	***	305.26	1.53	***	699	2117.97	291	1.46
806	58.84	12.96	228.49	***	300.29	1.5	***	700	2121.0	283	1.42
807	58.27	7.92	230.63	***	296.82	1.48	***	701	2124.03	281	1.41
808	58.25	12.24	230.22	***	300.71	1.5	***	702	2127.06	284	1.42
809	59.12	16.52	238.2	***	313.84	1.57	***	703	2130.09	315	1.57
810	58.84	10.8	238.62	***	308.26	1.54	***	704	2133.12	310	1.55
811	58.05	9.36	233.99	***	301.4	1.51	***	705	2136.15	305	1.52
812	58.84	15.83	233.54	***	308.21	1.54	***	706	2139.18	307	1.53
813	58.84	16.53	233.23	***	308.6	1.54	***	707	2142.21	304	1.52
814	58.91	14.4	233.33	***	306.64	1.53	***	708	2145.24	308	1.54
815	59.55	20.12	234.35	***	314.02	1.57	***	709	2148.27	311	1.55
816	58.64	14.37	229.38	***	302.39	1.51	***	710	2151.3	290	1.45
817	58.33	15.07	230.89	***	304.29	1.52	***	711	2154.33	298	1.49
818	58.39	17.27	231.99	***	307.65	1.54	***	712	2157.36	303	1.51
819	58.81	22.25	233.7	***	314.76	1.57	***	713	2160.39	310	1.55
820	59.11	22.3	231.06	***	312.47	1.56	***	714	2163.42	299	1.5
821	58.97	16.53	233.24	***	308.74	1.54	***	715	2166.45	301	1.5
822	58.24	13.67	233.5	***	305.41	1.53	***	716	2169.48	303	1.51
823	59.05	14.38	241.72	***	315.15	1.58	***	717	2172.51	333	1.67
824	58.77	15.82	237.13	***	311.72	1.56	***	718	2175.54	316	1.58
825	60.32	29.48	244.72	***	334.52	1.67	***	719	2178.57	354	1.77
826	60.61	33.03	244.42	***	338.06	1.69	***	720	2181.6	355	1.77
827	59.44	24.41	244.49	***	328.34	1.64	***	721	2184.63	352	1.76
828	59.25	20.14	239.79	***	319.18	1.6	***	722	2187.66	328	1.64
829	59.33	13.66	247.27	***	320.26	1.6	***	723	2190.69	346	1.73
830	58.98	15.11	243.74	***	317.83	1.59	***	724	2193.72	346	1.73
831	59.34	21.57	245.22	***	326.13	1.63	***	725	2196.75	354	1.77
832	59.47	17.97	249.87	***	327.31	1.64	***	726	2199.78	355	1.77
833	59.33	17.23	247.66	***	324.22	1.62	***	727	2202.81	364	1.82
834	58.56	15.11	237.21	***	310.88	1.55	***	728	2205.84	321	1.6
835	59.07	19.42	234.21	***	312.7	1.56	***	729	2208.87	316	1.58
836	59.63	20.14	235.53	***	315.3	1.58	***	730	2211.9	306	1.53
837	59.62	26.57	235.67	***	321.86	1.61	***	731	2214.93	322	1.61
838	59.42	19.39	237.47	***	316.28	1.58	***	732	2217.96	313	1.56
839	59.63	22.27	237.34	***	319.24	1.6	***	733	2220.99	321	1.6
840	59.06	20.85	230.38	***	310.29	1.55	***	734	2224.02	288	1.44
841	59.27	17.26	231.73	***	308.26	1.54	***	735	2227.05	293	1.47
842	58.54	20.86	224.87	***	304.27	1.52	***	736	2230.08	273	1.36
843	59.69	25.16	226.5	***	311.35	1.56	***	737	2233.11	277	1.39
844	58.84	20.14	221.83	***	300.81	1.5	***	738	2236.14	262	1.31
845	59.05	13.67	226.95	***	299.67	1.5	***	739	2239.17	273	1.36
846	58.83	15.1	225.4	***	299.33	1.5	***	740	2242.2	269	1.34
847	59.47	19.4	228.38	***	307.25	1.54	***	741	2245.23	275	1.38
848	58.21	10.08	224.37	***	292.66	1.46	***	742	2248.26	263	1.31
849	59.19	19.42	226.86	***	305.47	1.53	***	743	2251.29	273	1.36
850	59.75	24.45	225.78	***	309.98	1.55	***	744	2254.32	273	1.36
851	59.54	26.57	225.57	***	311.68	1.56	***	745	2257.35	274	1.37
852	59.89	28.74	227.6	***	316.23	1.58	***	746	2260.38	282	1.41
853	58.97	20.15	225.88	***	305.0	1.52	***	747	2263.41	274	1.37
854	58.61	15.82	224.79	***	299.22	1.5	***	748	2266.44	268	1.34
855	59.48	24.43	228.97	***	312.88	1.56	***	749	2269.47	297	1.49
856	59.13	18.68	229.12	***	306.93	1.53	***	750	2272.5	288	1.44
857	58.63	16.54	224.55	***	299.72	1.5	***	751	2275.53	267	1.33
858	59.42	26.59	221.78	***	307.79	1.54	***	752	2278.56	269	1.34
859	59.67	20.84	232.7	***	313.21	1.57	***	753	2281.59	293	1.47
860	58.85	15.82	227.57	***	302.24	1.51	***	754	2284.62	275	1.38
861	59.89	23.71	230.8	***	314.4	1.57	***	755	2287.65	289	1.45
862	58.77	14.38	226.11	***	299.26	1.5	***	756	2290.68	275	1.38
863	59.97	27.35	231.64	***	318.96	1.59	***	757	2293.71	293	1.47
864	60.18	30.15	229.02	***	319.35	1.6	***	758	2296.74	289	1.45
865	59.73	22.3	229.29	***	311.32	1.56	***	759	2299.77	285	1.43
866	58.34	15.12	221.09	***	294.55	1.47	***	760	2302.8	254	1.27
867	58.62	15.81	223.66	***	298.09	1.49	***	761	2305.83	261	1.3
868	58.47	15.84	224.58	***	298.89	1.49	***	762	2308.86	266	1.33
869	59.11	20.85	226.29	***	306.25	1.53	***	763	2311.89	274	1.37
870	59.84	27.29	227.99	***	315.12	1.58	***	764	2314.92	282	1.41
871	59.05	20.85	224.58	***	304.48	1.52	***	765	2317.95	268	1.34
872	59.48	24.41	221.94	***	305.83	1.53	***	766	2320.98	257	1.28
873	59.46	22.29	226.28	***	308.03	1.54	***	767	2324.01	274	1.37
874	58.32	23.01	219.06	***	300.39	1.5	***	768	2327.04	262	1.31
875	59.24	27.29	223.73	***	310.26	1.55	***	769	2330.07	271	1.35
876	59.98	25.16	225.61	***	310.75	1.55	***	770	2333.1	271	1.35
877	59.72	24.43	225.39	***	309.54	1.55	***	771	2336.13	273	1.36
878	58.69	21.57	222.28	***	302.54	1.51	***	772	2339.16	272	1.36
879	59.19	16.53	229.09	***	304.81	1.52	***	773	2342.19	282	1.41
880	57.84	13.67	223.11	***	294.62	1.47	***	774	2345.22	263	1.31
881	58.57	12.94	225.41	***	296.92	1.48	***	775	2348.25	268	1.34
882	60.18	28.76	229.79	***	318.73	1.59	***	776	2351.28	296	1.48
883	59.46	22.99	230.79	***	313.24	1.57	***	777	2354.31	294	1.47
884	59.39	30.16	228.06	***	317.61	1.59	***	778	2357.34	293	1.47
885	59.46	30.15	231.93	***	321.54	1.61	***	779	2360.37	303	1.51
886	58.82	16.53	230.88	***	306.23	1.53	***	780	2363.4	289	1.45
887	59.2	17.97	228.0	***	305.17	1.53	***	781	2366.43	281	1.41
888	59.25	20.85	228.46	***	308.56	1.54	***	782	2369.46	282	1.41
889	59.06	18.69	226.72	***	304.47	1.52	***	783	2372.49	276	1.38
890	57.61	10.79	223.95	***	292.35	1.46	***	784	2375.52	264	1.32
891	59.04	17.97	225.87	***	302.88	1.51	***	785	2378.55	277	1.39
892	58.55	14.38	223.69	***	296.62	1.48	***	786	2381.58	263	1.31
893	59.12	17.26	224.33	***	300.71	1.5	***	787	2384.61	265	1.32
894	59.18	17.99	229.07	***	306.24	1.53	***	788	2387.64	280	1.4
895	59.41	17.26	232.17	***	308.84	1.54	***	789	2390.67	293	1.47
896	59.28	20.12	232.33	***	311.73	1.56	***	790	2393.7	298	1.49
897	59.54	24.44	236.25	***	320.23	1.6	***	791	2396.73	312	1.56
898	59.98	29.46	234.98	***	324.42	1.62	***	792	2399.76	314	1.57
899	58.63	15.8	231.73	***	306.16	1.53	***	793	2402.79	291	1.46
900	59.4	19.42	236.73	***	315.55	1.58	***	794	2405.82	317	1.58
901	59.32	19.42	237.4	***	316.14	1.58	***	795	2408.85	324	1.62
902	58.97	17.24	234.09	***	310.3	1.55	***	796	2411.88	306	1.53
903	59.12	23.04	233.24	***	315.4	1.58	***	797	2414.91	308	1.54
904	59.12	15.1	235.65	***	309.87	1.55	***	798	2417.94	309	1.54
905	59.6	25.12	234.54	***	319.26	1.6	***	799	2420.97	313	1.56
906	59.76	22.98	237.35	***	320.09	1.6	***	800	2424.0	315	1.57
907	59.34	28.75	232.59	***	320.68	1.6	***	801	2427.03	310	1.55
908	59.11	17.98	233.28	***	310.37	1.55	***	802	2430.06	302	1.51
909	58.98	15.83	229.3	***	304.11	1.52	***	803	2433.09	283	1.42
910	59.39	20.14	231.07	***	310.6	1.55	***	804	2436.12	290	1.45
911	59.19	19.43	232.41	***	311.03	1.56	***	805	2439.15	297	1.49
912	58.89	16.54	233.41	***	308.84	1.54	***	806	2442.18	301	1.5
913	59.05	16.56	233.0	***	308.61	1.54	***	807	2445.21	299	1.5
914	58.55	14.39	226.94	***	299.88	1.5	***	808	2448.24	277	1.39
915	58.27	15.84	226.61	***	300.72	1.5	***	809	2451.27	284	1.42
916	58.07	10.08	221.58	***	289.73	1.45	***	810	2454.3	257	1.28
917	58.57	19.41	221.19	***	299.17	1.5	***	811	2457.33	265	1.32
918	59.69	23.67	229.22	***	312.58	1.56	***	812	2460.36	284	1.42
919	59.39	23.72	229.97	***	313.08	1.57	***	813	2463.39	294	1.47
920	59.68	19.42	233.59	***	312.69	1.56	***	814	2466.42	299	1.5
921	59.68	23.69	232.06	***	315.43	1.58	***	815	2469.45	296	1.48
922	59.95	28.01	233.59	***	321.55	1.61	***	816	2472.48	304	1.52
923	59.76	22.3	234.34	***	316.4	1.58	***	817	2475.51	311	1.55
924	59.13	18.7	225.18	***	303.01	1.52	***	818	2478.54	269	1.34
925	59.18	18.68	228.42	***	306.28	1.53	***	819	2481.57	281	1.41
926	59.63	21.56	227.55	***	308.74	1.54	***	820	2484.6	277	1.39
927	59.12	17.26	230.61	***	306.99	1.53	***	821	2487.63	287	1.44
928	58.63	14.39	227.17	***	300.19	1.5	***	822	2490.66	275	1.38
929	58.7	13.68	228.53	***	300.91	1.5	***	823	2493.69	282	1.41
930	59.33	17.27	233.65	***	310.25	1.55	***	824	2496.72	298	1.49
931	60.09	34.49	238.15	***	332.73	1.66	***	825	2499.75	325	1.63
932	59.74	23.0	234.07	***	316.81	1.58	***	826	2502.78	303	1.51
933	58.16	20.85	229.37	***	308.38	1.54	***	827	2505.81	294	1.47
934	59.07	25.13	235.56	***	319.76	1.6	***	828	2508.84	312	1.56
935	59.15	31.6	239.38	***	330.13	1.65	***	829	2511.87	320	1.6
936	58.58	31.6	234.07	***	324.25	1.62	***	830	2514.9	311	1.55
937	58.42	27.28	229.56	***	315.26	1.58	***	831	2517.93	297	1.49
938	58.35	24.43	229.69	***	312.47	1.56	***	832	2520.96	287	1.44
939	58.36	20.13	226.7	***	305.19	1.53	***	833	2523.99	281	1.41
940	56.11	23.74	222.79	***	302.64	1.51	***	834	2527.02	270	1.35
941	57.33	29.47	223.48	***	310.28	1.55	***	835	2530.05	275	1.38
942	56.13	19.4	217.89	***	293.42	1.47	***	836	2533.08	251	1.25
943	54.55	15.83	218.16	***	288.54	1.44	***	837	2536.11	257	1.28
944	54.77	24.45	223.51	***	302.73	1.51	***	838	2539.14	272	1.36
945	54.94	25.86	220.88	***	301.68	1.51	***	839	2542.17	268	1.34
946	55.71	38.09	223.1	***	316.9	1.58	***	840	2545.2	283	1.42
947	55.73	31.59	221.96	***	309.28	1.55	***	841	2548.23	274	1.37
948	56.5	33.78	225.62	***	315.9	1.58	***	842	2551.26	285	1.43
949	55.93	30.18	220.82	***	306.93	1.53	***	843	2554.29	267	1.33
950	56.03	33.77	219.84	***	309.64	1.55	***	844	2557.32	269	1.34
951	55.86	30.19	224.05	***	310.1	1.55	***	845	2560.35	276	1.38
952	54.93	25.85	221.03	***	301.81	1.51	***	846	2563.38	263	1.31
953	54.16	40.24	219.0	***	313.4	1.57	***	847	2566.41	278	1.39
954	53.43	36.63	217.25	***	307.31	1.54	***	848	2569.44	270	1.35
955	55.3	33.01	220.45	***	308.76	1.54	***	849	2572.47	269	1.34
956	56.47	33.73	223.23	***	313.43	1.57	***	850	2575.5	280	1.4
957	55.05	29.49	224.57	***	309.11	1.55	***	851	2578.53	284	1.42
958	52.34	37.38	221.15	***	310.87	1.55	***	852	2581.56	290	1.45
959	52.15	38.06	220.4	***	310.61	1.55	***	853	2584.59	278	1.39
960	53.4	45.27	221.71	***	320.38	1.6	***	854	2587.62	287	1.44
961	53.97	41.67	221.9	***	317.54	1.59	***	855	2590.65	286	1.43
962	53.41	46.68	219.22	***	319.31	1.6	***	856	2593.68	282	1.41
963	53.01	34.48	218.51	***	306.0	1.53	***	857	2596.71	270	1.35
964	53.57	39.51	216.98	***	310.06	1.55	***	858	2599.74	266	1.33
965	53.37	26.63	214.41	***	294.41	1.47	***	859	2602.77	246	1.23
966	53.76	21.58	213.96	***	289.3	1.45	***	860	2605.8	245	1.23
967	52.03	29.5	216.83	***	298.36	1.49	***	861	2608.83	259	1.29
968	53.58	50.97	218.58	***	323.13	1.62	***	862	2611.86	283	1.42
969	53.33	46.73	219.63	***	319.69	1.6	***	863	2614.89	283	1.42
970	52.45	30.89	214.71	***	298.05	1.49	***	864	2617.92	260	1.3
971	53.37	36.64	217.48	***	307.49	1.54	***	865	2620.95	268	1.34
972	58.1	44.52	225.53	***	328.15	1.64	***	866	2623.98	283	1.42
973	58.21	48.11	226.87	***	333.19	1.67	***	867	2627.01	289	1.45
974	56.23	33.06	219.54	***	308.83	1.54	***	868	2630.04	260	1.3
975	57.68	33.73	221.01	***	312.42	1.56	***	869	2633.07	265	1.32
976	59.93	32.33	226.18	***	318.44	1.59	***	870	2636.1	269	1.34
977	61.33	36.61	226.35	***	324.29	1.62	***	871	2639.13	270	1.35
978	59.24	24.42	219.52	***	303.18	1.52	***	872	2642.16	247	1.24
979	59.74	25.18	220.42	***	305.34	1.53	***	873	2645.19	247	1.24
980	60.48	30.87	222.28	***	313.63	1.57	***	874	2648.22	256	1.28
981	59.97	27.27	220.58	***	307.82	1.54	***	875	2651.25	249	1.25
982	59.98	26.58	220.79	***	307.35	1.54	***	876	2654.28	248	1.24
983	59.73	25.13	217.53	***	302.39	1.51	***	877	2657.31	234	1.17
984	59.74	29.45	217.15	***	306.34	1.53	***	878	2660.34	240	1.2
985	60.48	30.86	219.22	***	310.56	1.55	***	879	2663.37	242	1.21
986	59.2	27.27	216.9	***	303.37	1.52	***	880	2666.4	239	1.2
987	59.47	23.02	216.73	***	299.22	1.5	***	881	2669.43	234	1.17
988	59.59	45.28	222.36	***	327.23	1.64	***	882	2672.46	270	1.35
989	58.41	33.75	219.01	***	311.17	1.56	***	883	2675.49	249	1.25
990	58.1	22.24	215.36	***	295.7	1.48	***	884	2678.52	232	1.16
991	58.77	16.5	215.13	***	290.4	1.45	***	885	2681.55	228	1.14
992	59.89	25.15	217.34	***	302.38	1.51	***	886	2684.58	239	1.2
993	59.62	22.99	221.2	***	303.81	1.52	***	887	2687.61	250	1.25
994	59.66	31.63	218.89	***	310.18	1.55	***	888	2690.64	252	1.26
995	58.48	16.51	215.99	***	290.98	1.45	***	889	2693.67	229	1.15
996	58.47	17.27	217.58	***	293.32	1.47	***	890	2696.7	237	1.19
997	60.18	31.61	222.52	***	314.31	1.57	***	891	2699.73	259	1.29
998	60.73	34.45	222.53	***	317.71	1.59	***	892	2702.76	259	1.29
999	59.8	28.73	224.48	***	313.01	1.57	***	893	2705.79	262	1.31
1000	59.59	28.76	222.81	***	311.16	1.56	***	894	2708.82	263	1.31
1001	59.88	32.34	221.96	***	314.18	1.57	***	895	2711.85	265	1.32
1002	60.45	36.64	227.99	***	325.08	1.63	***	896	2714.88	285	1.43
1003	59.6	27.3	226.43	***	313.33	1.57	***	897	2717.91	275	1.38
1004	59.81	23.69	225.72	***	309.22	1.55	***	898	2720.94	268	1.34
1005	60.62	34.47	228.15	***	323.24	1.62	***	899	2723.97	282	1.41
1006	60.74	35.89	227.47	***	324.1	1.62	***	900	2727.0	280	1.4
1007	60.82	34.5	227.13	***	322.45	1.61	***	901	2730.03	278	1.39
1008	60.58	35.93	225.07	***	321.58	1.61	***	902	2733.06	280	1.4
1009	58.8	20.87	226.53	***	306.2	1.53	***	903	2736.09	274	1.37
1010	58.74	28.04	223.77	***	310.55	1.55	***	904	2739.12	277	1.39
1011	57.2	20.85	229.84	***	307.89	1.54	***	905	2742.15	296	1.48
1012	57.8	29.43	233.97	***	321.2	1.61	***	906	2745.18	320	1.6
1013	58.43	34.47	241.05	***	333.95	1.67	***	907	2748.21	346	1.73
1014	57.94	22.26	237.66	***	317.86	1.59	***	908	2751.24	330	1.65
1015	59.32	29.46	240.02	***	328.8	1.64	***	909	2754.27	341	1.71
1016	59.19	15.84	235.86	***	310.89	1.55	***	910	2757.3	310	1.55
1017	58.98	15.11	231.82	***	305.91	1.53	***	911	2760.33	298	1.49
1018	59.97	27.29	235.9	***	323.16	1.62	***	912	2763.36	318	1.59
1019	59.1	22.27	233.51	***	314.88	1.57	***	913	2766.39	308	1.54
1020	58.91	18.7	231.0	***	308.61	1.54	***	914	2769.42	302	1.51
1021	59.81	25.19	237.09	***	322.09	1.61	***	915	2772.45	316	1.58
1022	59.68	20.14	240.08	***	319.9	1.6	***	916	2775.48	322	1.61
1023	60.2	28.03	241.42	***	329.65	1.65	***	917	2778.51	336	1.68
1024	60.27	30.18	238.4	***	328.85	1.64	***	918	2781.54	323	1.61
1025	60.26	29.45	239.7	***	329.41	1.65	***	919	2784.57	328	1.64
1026	60.03	27.32	234.69	***	322.04	1.61	***	920	2787.6	312	1.56
1027	60.24	25.88	239.07	***	325.19	1.63	***	921	2790.63	328	1.64
1028	59.47	21.55	235.67	***	316.69	1.58	***	922	2793.66	319	1.59
1029	59.1	16.53	237.96	***	313.59	1.57	***	923	2796.69	317	1.58
1030	58.75	16.54	231.07	***	306.36	1.53	***	924	2799.72	291	1.46
1031	58.49	12.22	228.23	***	298.94	1.49	***	925	2802.75	279	1.4
1032	59.54	19.4	233.87	***	312.81	1.56	***	926	2805.78	297	1.49
1033	60.39	28.75	236.93	***	326.07	1.63	***	927	2808.81	318	1.59
1034	60.94	35.24	239.29	***	335.47	1.68	***	928	2811.84	328	1.64
1035	59.05	17.27	231.29	***	307.61	1.54	***	929	2814.87	292	1.46
1036	59.33	17.26	234.48	***	311.07	1.56	***	930	2817.9	299	1.5
1037	59.41	21.58	235.38	***	316.37	1.58	***	931	2820.93	312	1.56
1038	58.98	16.55	231.97	***	307.5	1.54	***	932	2823.96	296	1.48
1039	59.33	23.01	231.36	***	313.7	1.57	***	933	2826.99	298	1.49
1040	58.33	13.67	229.96	***	301.96	1.51	***	934	2830.02	282	1.41
1041	58.98	14.4	230.19	***	303.57	1.52	***	935	2833.05	284	1.42
1042	58.97	15.83	228.47	***	303.27	1.52	***	936	2836.08	283	1.42
1043	58.84	15.82	229.12	***	303.78	1.52	***	937	2839.11	284	1.42
1044	59.47	22.26	229.69	***	311.42	1.56	***	938	2842.14	289	1.45
1045	60.6	30.18	237.31	***	328.09	1.64	***	939	2845.17	320	1.6
1046	59.84	25.16	233.82	***	318.82	1.59	***	940	2848.2	302	1.51
1047	59.9	25.14	228.04	***	313.08	1.57	***	941	2851.23	289	1.45
1048	59.4	15.09	229.02	***	303.51	1.52	***	942	2854.26	276	1.38
1049	59.61	23.0	230.86	***	313.47	1.57	***	943	2857.29	291	1.46
1050	59.4	21.57	230.18	***	311.15	1.56	***	944	2860.32	287	1.44
1051	59.89	24.44	229.5	***	313.83	1.57	***	945	2863.35	286	1.43
1052	59.26	23.01	229.49	***	311.76	1.56	***	946	2866.38	286	1.43
1053	58.52	27.34	227.63	***	313.49	1.57	***	947	2869.41	288	1.44
1054	57.95	20.15	227.8	***	305.9	1.53	***	948	2872.44	281	1.41
1055	59.33	21.59	233.11	***	314.03	1.57	***	949	2875.47	307	1.53
1056	59.69	21.57	235.38	***	316.64	1.58	***	950	2878.5	309	1.54
1057	59.23	30.92	237.87	***	328.02	1.64	***	951	2881.53	330	1.65
1058	57.45	20.13	227.27	***	304.85	1.52	***	952	2884.56	288	1.44
1059	59.2	16.54	232.58	***	308.32	1.54	***	953	2887.59	297	1.49
1060	59.61	20.83	234.68	***	315.12	1.58	***	954	2890.62	302	1.51
1061	59.49	23.71	234.98	***	318.18	1.59	***	955	2893.65	311	1.55
1062	59.72	25.14	234.53	***	319.39	1.6	***	956	2896.68	310	1.55
1063	59.35	19.39	234.16	***	312.9	1.56	***	957	2899.71	308	1.54
1064	59.53	20.83	233.71	***	314.07	1.57	***	958	2902.74	307	1.53
1065	59.82	22.98	237.97	***	320.77	1.6	***	959	2905.77	318	1.59
1066	60.32	27.31	239.28	***	326.91	1.63	***	960	2908.8	328	1.64
1067	59.54	25.15	235.14	***	319.83	1.6	***	961	2911.83	310	1.55
1068	58.58	22.31	231.91	***	312.8	1.56	***	962	2914.86	300	1.5
1069	58.64	29.48	232.37	***	320.49	1.6	***	963	2917.89	309	1.54
1070	59.27	24.44	234.32	***	318.03	1.59	***	964	2920.92	310	1.55
1071	58.52	23.0	231.67	***	313.19	1.57	***	965	2923.95	299	1.5
